DDCTransactionId8F8EF4A145150446AF0856A8F174E586_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.21-18.15.53, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.566643ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8F8EF4A145150446AF0856A8F174E586_61, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufF7646F94__D22357BBB7B49D90EC60E0CA4484C976F5895915, StartTime=2015.11.21-18.15.57, HierarchicalDDC, DataSize=673347 bytes, Retrieved=true, Duration=1.328718ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8F8EF4A145150446AF0856A8F174E586_62, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufF7646F94__B0AC292A11D430F8864104AD7C93C08089AC2CCF, StartTime=2015.11.21-18.15.57, HierarchicalDDC, DataSize=651563 bytes, Retrieved=true, Duration=1.194436ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8F8EF4A145150446AF0856A8F174E586_63, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufE7AF1927__CB7676F74D3BAF3413318DB219B8CDD1AAEF49A8, StartTime=2015.11.21-18.15.57, HierarchicalDDC, DataSize=43826 bytes, Retrieved=true, Duration=0.219814ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8F8EF4A145150446AF0856A8F174E586_64, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufE7AF1927__4C617B9C44FDAA9566A65195CE7AF1E90D521446, StartTime=2015.11.21-18.15.57, HierarchicalDDC, DataSize=37561 bytes, Retrieved=true, Duration=0.214253ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8F8EF4A145150446AF0856A8F174E586_65, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufEB6949D1__CD8DE967D453C48C863D1494D2631B104E05ACD1, StartTime=2015.11.21-18.15.57, HierarchicalDDC, DataSize=3027285 bytes, Retrieved=true, Duration=5.237900ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8F8EF4A145150446AF0856A8F174E586_66, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufEB6949D1__4F269D219BF0CFCA8DC1AEEE06A1CD64F4E38116, StartTime=2015.11.21-18.15.57, HierarchicalDDC, DataSize=2385141 bytes, Retrieved=true, Duration=4.133698ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8F8EF4A145150446AF0856A8F174E586_67, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf0050C5B1__70EACC151D2E158B78B7C8FF0C1048DB3095EFD3, StartTime=2015.11.21-18.15.58, HierarchicalDDC, DataSize=656032 bytes, Retrieved=true, Duration=2.051883ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8F8EF4A145150446AF0856A8F174E586_68, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf0050C5B1__FEA74C048D61EF1033062341CD2E4A36B630DDFC, StartTime=2015.11.21-18.15.58, HierarchicalDDC, DataSize=624061 bytes, Retrieved=true, Duration=1.193583ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8F8EF4A145150446AF0856A8F174E586_69, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf0C797E18__1CB6047115DA6950709C50E2B2CFF7CC965E3DAB, StartTime=2015.11.21-18.15.58, HierarchicalDDC, DataSize=3092045 bytes, Retrieved=true, Duration=6.524283ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8F8EF4A145150446AF0856A8F174E586_70, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf0C797E18__F82403ED6E94994A4435D575B4873C09479AFA8A, StartTime=2015.11.21-18.15.58, HierarchicalDDC, DataSize=2435363 bytes, Retrieved=true, Duration=4.210677ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8F8EF4A145150446AF0856A8F174E586_71, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufD13C5DDB__7771C1980763447755C54473AEA252BBA29DBD79, StartTime=2015.11.21-18.15.58, HierarchicalDDC, DataSize=3046445 bytes, Retrieved=true, Duration=7.031907ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8F8EF4A145150446AF0856A8F174E586_72, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufD13C5DDB__1DE29769CE67C5591DF4F35975F42952B1D1EE52, StartTime=2015.11.21-18.15.58, HierarchicalDDC, DataSize=2400167 bytes, Retrieved=true, Duration=4.173469ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8F8EF4A145150446AF0856A8F174E586_73, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf2DF00985__DD41E931BCDA9553F74C572A0A9AD689F5C7BD07, StartTime=2015.11.21-18.15.58, HierarchicalDDC, DataSize=641612 bytes, Retrieved=true, Duration=1.275264ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8F8EF4A145150446AF0856A8F174E586_74, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf2DF00985__D7103312030DD208C03A02A584A52BC78D63EBA9, StartTime=2015.11.21-18.15.58, HierarchicalDDC, DataSize=620193 bytes, Retrieved=true, Duration=1.185454ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8F8EF4A145150446AF0856A8F174E586_75, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf06C18A7F__9A41D7493A06458383B92364E1234A07E98D2775, StartTime=2015.11.21-18.15.58, HierarchicalDDC, DataSize=225753 bytes, Retrieved=true, Duration=0.492226ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8F8EF4A145150446AF0856A8F174E586_76, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf06C18A7F__1BD607E7DC9ECEFB4D53A07C3F399426300E09AD, StartTime=2015.11.21-18.15.58, HierarchicalDDC, DataSize=155412 bytes, Retrieved=true, Duration=0.341266ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8F8EF4A145150446AF0856A8F174E586_77, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf9E7836E2__35CCA720A04E73BC731D1280C151B30F6D0C8D76, StartTime=2015.11.21-18.15.58, HierarchicalDDC, DataSize=48926 bytes, Retrieved=true, Duration=0.184745ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8F8EF4A145150446AF0856A8F174E586_78, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf9E7836E2__B749645444E7DD321434E68ED03E6587079F4062, StartTime=2015.11.21-18.15.58, HierarchicalDDC, DataSize=36938 bytes, Retrieved=true, Duration=0.159517ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8F8EF4A145150446AF0856A8F174E586_79, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufE13ECC40__2A91D7A35AA68A1A830EB54AB199FFB01E97CBCF, StartTime=2015.11.21-18.15.58, HierarchicalDDC, DataSize=48974 bytes, Retrieved=true, Duration=0.250179ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8F8EF4A145150446AF0856A8F174E586_80, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufE13ECC40__3DF786C4886349CEACA877A2B83C63D2514E0349, StartTime=2015.11.21-18.15.58, HierarchicalDDC, DataSize=36971 bytes, Retrieved=true, Duration=0.218105ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8F8EF4A145150446AF0856A8F174E586_81, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufE99ECB0A__F146DC251B44B8BD62075C111F31C75E4876CD31, StartTime=2015.11.21-18.15.58, HierarchicalDDC, DataSize=49082 bytes, Retrieved=true, Duration=0.173200ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8F8EF4A145150446AF0856A8F174E586_82, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufE99ECB0A__9B584DC4BEADC9C01CCB02B14326DAEDD814EBCD, StartTime=2015.11.21-18.15.58, HierarchicalDDC, DataSize=37072 bytes, Retrieved=true, Duration=0.153955ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8F8EF4A145150446AF0856A8F174E586_83, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf086D49E0__0ABC1336A96492B9D56D2EFABD84A722C597BB1A, StartTime=2015.11.21-18.15.58, HierarchicalDDC, DataSize=49114 bytes, Retrieved=true, Duration=0.175767ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8F8EF4A145150446AF0856A8F174E586_84, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf086D49E0__37687248F5A955B83BACA1DE2DA2BF465705258E, StartTime=2015.11.21-18.15.58, HierarchicalDDC, DataSize=37094 bytes, Retrieved=true, Duration=0.160795ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8F8EF4A145150446AF0856A8F174E586_85, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf07B1E502__964A910973D545EE3EF5570FE401A0C089C8C3B7, StartTime=2015.11.21-18.15.58, HierarchicalDDC, DataSize=49050 bytes, Retrieved=true, Duration=0.167213ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8F8EF4A145150446AF0856A8F174E586_86, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf07B1E502__998DC5995509356BD4E1A791086D8394772FA912, StartTime=2015.11.21-18.15.58, HierarchicalDDC, DataSize=37047 bytes, Retrieved=true, Duration=0.136424ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8F8EF4A145150446AF0856A8F174E586_87, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf32DBCB61__4B1E12FC111E18D53C0AB666F99E3B2BDD2EC80D, StartTime=2015.11.21-18.15.58, HierarchicalDDC, DataSize=510700 bytes, Retrieved=true, Duration=0.950243ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8F8EF4A145150446AF0856A8F174E586_88, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf32DBCB61__4CAF0D9DA74BABEC29F6AEF27D447E14BB97A6C1, StartTime=2015.11.21-18.15.58, HierarchicalDDC, DataSize=345638 bytes, Retrieved=true, Duration=0.594866ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8F8EF4A145150446AF0856A8F174E586_89, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufCA0E6DD7__53D1890F1D438D54D566AD28A2C2A2986582E79E, StartTime=2015.11.21-18.15.58, HierarchicalDDC, DataSize=47425 bytes, Retrieved=true, Duration=0.213400ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8F8EF4A145150446AF0856A8F174E586_90, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufCA0E6DD7__8823ABDF7D49EB8F95B29A22C661F41898B59A75, StartTime=2015.11.21-18.15.58, HierarchicalDDC, DataSize=40991 bytes, Retrieved=true, Duration=0.215963ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8F8EF4A145150446AF0856A8F174E586_91, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf87C16D7D__497F47DAE9019A217F9E2A67FEFE7B09DB070836, StartTime=2015.11.21-18.15.58, HierarchicalDDC, DataSize=110589 bytes, Retrieved=true, Duration=0.290804ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8F8EF4A145150446AF0856A8F174E586_92, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf87C16D7D__6E1052FD5074D4D0EDBAFC8FF756F8F28617E10B, StartTime=2015.11.21-18.15.58, HierarchicalDDC, DataSize=98868 bytes, Retrieved=true, Duration=0.250179ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8F8EF4A145150446AF0856A8F174E586_93, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufBA2C527D__83234B8121D831EFB1D3516B3BCE1A331C0F0345, StartTime=2015.11.21-18.15.58, HierarchicalDDC, DataSize=43465 bytes, Retrieved=true, Duration=0.204846ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8F8EF4A145150446AF0856A8F174E586_94, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufBA2C527D__BF3B2DBDCE2069703FFFE7CC910E6B93844C7178, StartTime=2015.11.21-18.15.58, HierarchicalDDC, DataSize=37211 bytes, Retrieved=true, Duration=0.245474ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8F8EF4A145150446AF0856A8F174E586_95, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_B2__0453A4B07143D225E494166AE072BC1F93912BF5, StartTime=2015.11.21-18.15.58, HierarchicalDDC, DataSize=2009 bytes, Retrieved=true, Duration=0.115037ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8F8EF4A145150446AF0856A8F174E586_96, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_655DB63D4F06BA2BC__D673B20FD4C4FF6589CB3D69A508DA20A76D50F0, StartTime=2015.11.21-18.15.58, HierarchicalDDC, DataSize=829 bytes, Retrieved=true, Duration=0.062007ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8F8EF4A145150446AF0856A8F174E586_97, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_655DB63D4F06BA2BC136A19EC273BBD__8B112858BCBD374A40BC266F1830B5517AD9815D, StartTime=2015.11.21-18.15.58, HierarchicalDDC, DataSize=1722 bytes, Retrieved=true, Duration=0.065859ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8F8EF4A145150446AF0856A8F174E586_98, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_CA__2D8B2483DC0CF9D0E3709FFF081377CAF394F574, StartTime=2015.11.21-18.15.58, HierarchicalDDC, DataSize=1817 bytes, Retrieved=true, Duration=0.087667ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8F8EF4A145150446AF0856A8F174E586_99, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_97A0BECC4C251FC1E__76A39A91F9F928692A60BFE83F4D5BEBD7CD567D, StartTime=2015.11.21-18.15.58, HierarchicalDDC, DataSize=829 bytes, Retrieved=true, Duration=0.055168ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8F8EF4A145150446AF0856A8F174E586_100, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_97A0BECC4C251FC1EC8CB3B8C9097E6__412433F973340BC04B876D599045FC9FCDB5D22F, StartTime=2015.11.21-18.15.58, HierarchicalDDC, DataSize=1722 bytes, Retrieved=true, Duration=0.067569ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8F8EF4A145150446AF0856A8F174E586_101, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufD4CBC33E__BD136672AD4D8CFFE8B286FB44F69CE9BFE3D84C, StartTime=2015.11.21-18.15.58, HierarchicalDDC, DataSize=92278 bytes, Retrieved=true, Duration=0.265572ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8F8EF4A145150446AF0856A8F174E586_102, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufD4CBC33E__73DAF2A158AA4664161D38C33606F51428FE96CE, StartTime=2015.11.21-18.15.58, HierarchicalDDC, DataSize=60648 bytes, Retrieved=true, Duration=0.200141ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8F8EF4A145150446AF0856A8F174E586_103, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf81623A25__2928B86C97B569E4532B9E4AF137653756312AA4, StartTime=2015.11.21-18.15.58, HierarchicalDDC, DataSize=144136 bytes, Retrieved=true, Duration=0.491377ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8F8EF4A145150446AF0856A8F174E586_104, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf81623A25__1309A53A3D828B24A65510F5F35894384FFE39A0, StartTime=2015.11.21-18.15.58, HierarchicalDDC, DataSize=136902 bytes, Retrieved=true, Duration=0.446044ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8F8EF4A145150446AF0856A8F174E586_105, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf9F95EF5C__DD03D92D38122AA917178742BBB3D20CF19F7872, StartTime=2015.11.21-18.15.58, HierarchicalDDC, DataSize=289943 bytes, Retrieved=true, Duration=0.833925ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8F8EF4A145150446AF0856A8F174E586_106, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf9F95EF5C__6DB8901D7084A11041E9CF4B3A0BF3E78F478877, StartTime=2015.11.21-18.15.58, HierarchicalDDC, DataSize=195083 bytes, Retrieved=true, Duration=0.552531ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8F8EF4A145150446AF0856A8F174E586_107, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_2303080240B4FBC995EC43ABAA9A8C6__FF67176A68B6CAB831A7F4C31766F94B348FF9C3, StartTime=2015.11.21-18.15.58, HierarchicalDDC, Duration=0.013258ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId31E494414FD272DDB2206A8594209940_0, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_2303080240B4FBC995EC43ABAA9A8C6__FF67176A68B6CAB831A7F4C31766F94B348FF9C3, StartTime=2015.11.21-18.15.58, HierarchicalDDC, DataSize=16696 bytes, Retrieved=true, Duration=0.196718ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
SavePackageTransactionId5656AF9F4CD149FEACF06B889D4481DF_0, Filename=C:/Users/alademm/Documents/Unreal Projects/UnnamedRPG/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/VirtualJoystick_Thumb.uasset, FlushAsyncLoading=0.008125ms, FlushStreamingFunc=0.005558ms, BlockTillAllRequestsFinished=0.023521ms, ResetLoadersForSaveUnMarkAllObjects=0.114184ms, TagPackageExports=0.059441ms, BeginCacheForCookedPlatformData=0.030365ms, SerializeImports=0.052173ms, GatherLocalizableTextData=0.002567ms, MarkNames=0.005133ms, SerializeSummary=0.010263ms, SerializeNames=0.018388ms, SerializeGatherableTextData=0.002138ms, BuildExportMap=0.011120ms, SortExportsNonSeekfree=0.004277ms, SortExportsSeekfreeConstructor=0.062007ms, SortExportsSeekfreeInner=0.129152ms, SortExportsSeekfree=0.002138ms, BuildDependencyMap=0.007700ms, SerializeImportMap=0.002567ms, SerializeExportMap=0.002563ms, SerializeDependencyMap=0.002138ms, SerializeStringAssetReferenceMap=0.002567ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010692ms, SerializeExports=0.041481ms, SerializeBulkData=0.006843ms, AsyncWrite=0.051320ms, UnaccountedTime=0.389591ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
SavePackageTransactionId5656AF9F4CD149FEACF06B889D4481DF_1, Filename=C:/Users/alademm/Documents/Unreal Projects/UnnamedRPG/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineFonts/Roboto.uasset, FlushAsyncLoading=0.006415ms, FlushStreamingFunc=0.004277ms, BlockTillAllRequestsFinished=0.004705ms, ResetLoadersForSaveUnMarkAllObjects=0.186030ms, TagPackageExports=0.035495ms, BeginCacheForCookedPlatformData=0.004705ms, SerializeImports=0.059016ms, GatherLocalizableTextData=0.003848ms, MarkNames=0.006415ms, SerializeSummary=0.011973ms, SerializeNames=0.043619ms, SerializeGatherableTextData=0.002567ms, BuildExportMap=0.018388ms, SortExportsNonSeekfree=0.048753ms, SortExportsSeekfreeConstructor=0.011120ms, SortExportsSeekfreeInner=0.177905ms, SortExportsSeekfree=0.003420ms, BuildDependencyMap=0.011548ms, SerializeImportMap=0.015393ms, SerializeExportMap=0.004277ms, SerializeDependencyMap=0.003420ms, SerializeStringAssetReferenceMap=0.002567ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.015393ms, SerializeExports=5.727139ms, SerializeBulkData=43.114307ms, AsyncWrite=0.143692ms, UnaccountedTime=0.221100ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
SavePackageTransactionId5656AF9F4CD149FEACF06B889D4481DF_2, Filename=C:/Users/alademm/Documents/Unreal Projects/UnnamedRPG/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/Widget3DPassThrough_Translucent.uasset, FlushAsyncLoading=0.005987ms, FlushStreamingFunc=0.004277ms, BlockTillAllRequestsFinished=0.004277ms, ResetLoadersForSaveUnMarkAllObjects=0.156093ms, TagPackageExports=0.008553ms, BeginCacheForCookedPlatformData=0.002567ms, SerializeImports=0.017531ms, GatherLocalizableTextData=0.002138ms, MarkNames=0.004705ms, SerializeSummary=0.007272ms, SerializeNames=0.019241ms, SerializeGatherableTextData=0.001714ms, BuildExportMap=0.009835ms, SortExportsNonSeekfree=0.003848ms, SortExportsSeekfreeConstructor=0.006415ms, SortExportsSeekfreeInner=0.268567ms, SortExportsSeekfree=0.002567ms, BuildDependencyMap=0.005558ms, SerializeImportMap=0.002138ms, SerializeExportMap=0.002138ms, SerializeDependencyMap=0.001710ms, SerializeStringAssetReferenceMap=0.001714ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011545ms, SerializeExports=0.008125ms, SerializeBulkData=0.005987ms, AsyncWrite=0.045333ms, UnaccountedTime=0.209551ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
SavePackageTransactionId5656AF9F4CD149FEACF06B889D4481DF_3, Filename=C:/Users/alademm/Documents/Unreal Projects/UnnamedRPG/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/Widget3DPassThrough.uasset, FlushAsyncLoading=0.009835ms, FlushStreamingFunc=0.005133ms, BlockTillAllRequestsFinished=0.003420ms, ResetLoadersForSaveUnMarkAllObjects=0.180043ms, TagPackageExports=0.355806ms, BeginCacheForCookedPlatformData=0.009835ms, SerializeImports=0.475552ms, GatherLocalizableTextData=0.003420ms, MarkNames=0.010692ms, SerializeSummary=0.008553ms, SerializeNames=0.078261ms, SerializeGatherableTextData=0.001710ms, BuildExportMap=0.143692ms, SortExportsNonSeekfree=0.344690ms, SortExportsSeekfreeConstructor=0.014968ms, SortExportsSeekfreeInner=1.392011ms, SortExportsSeekfree=0.008125ms, BuildDependencyMap=0.033785ms, SerializeImportMap=0.007272ms, SerializeExportMap=0.011545ms, SerializeDependencyMap=0.006415ms, SerializeStringAssetReferenceMap=0.002563ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.023950ms, SerializeExports=0.464860ms, SerializeBulkData=0.011973ms, AsyncWrite=0.103064ms, UnaccountedTime=0.221953ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
SavePackageTransactionId5656AF9F4CD149FEACF06B889D4481DF_4, Filename=C:/Users/alademm/Documents/Unreal Projects/UnnamedRPG/Saved/Cooked/WindowsNoEditor/Engine/Content/Functions/Engine_MaterialFunctions02/Texturing/ScreenAlignedUVs.uasset, FlushAsyncLoading=0.006843ms, FlushStreamingFunc=0.004705ms, BlockTillAllRequestsFinished=0.003848ms, ResetLoadersForSaveUnMarkAllObjects=0.199284ms, TagPackageExports=0.056453ms, BeginCacheForCookedPlatformData=0.005130ms, SerializeImports=0.130862ms, GatherLocalizableTextData=0.004277ms, MarkNames=0.011120ms, SerializeSummary=0.010692ms, SerializeNames=0.040200ms, SerializeGatherableTextData=0.002991ms, BuildExportMap=0.064578ms, SortExportsNonSeekfree=0.129577ms, SortExportsSeekfreeConstructor=0.011548ms, SortExportsSeekfreeInner=0.321597ms, SortExportsSeekfree=0.005987ms, BuildDependencyMap=0.017531ms, SerializeImportMap=0.005558ms, SerializeExportMap=0.007272ms, SerializeDependencyMap=0.004701ms, SerializeStringAssetReferenceMap=0.002567ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.022240ms, SerializeExports=0.075266ms, SerializeBulkData=0.010263ms, AsyncWrite=0.074413ms, UnaccountedTime=0.225373ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
